gene,I0774,I0785,I0861,I0803,I0885,I0740,I0846,I0851,I0761,I0787,I0838,I0734,I0745,I0769,I0847,I0848,I0883,I0766,I0828,I0884,I0843,I0863,I0875
RRAS2,9.707928298,9.895459065,10.38084165,10.20153635,10.07760184,7.556053494,7.629355646,7.986693015,10.62653299,10.05183516,10.24200882,10.25358091,10.12321544,10.60494898,9.960829889,10.63859591,10.06430465,8.998564247,10.25376962,10.7060851,10.06410122,10.72402635,10.50104108
DPF2,10.74438691,10.91015094,10.98424525,10.76024847,10.9123711,11.2185893,11.06836691,10.98943375,10.95635216,10.89120378,10.87693274,10.70038809,10.65910504,11.02302734,10.87056309,10.95139692,10.78568694,10.65858416,10.77860846,10.81533919,10.87543318,10.90990335,10.53431632
MEN1,10.55641152,10.60351693,10.73466818,11.05041615,11.29401374,10.97441709,10.95020027,10.82320222,11.18272231,11.29021396,11.10917956,10.9397295,10.9218664,11.3049786,11.24154757,11.17104334,11.17587352,10.69676419,11.02761945,11.05581297,11.11627308,11.22830903,10.82114956
LDHA,15.28640083,15.34915473,15.16816726,15.41827775,15.3806128,12.67410785,12.47516869,12.77081183,15.32329526,15.37883804,15.49566992,15.52731467,15.61204464,15.3510552,15.38086794,15.37987578,15.31585179,14.57803869,15.43597336,15.22476881,15.3047602,15.326976,15.5847409
FBH1,10.86296769,11.01832893,10.7571161,10.98438485,11.09360389,11.24536219,11.34013707,11.1164726,10.92851956,11.07672274,11.03810654,10.9081481,10.99643635,10.87432346,11.07460979,10.85624816,11.06120871,10.7913972,10.91755651,10.74982724,11.03975805,10.87884362,10.84396649
RBM17,12.66985568,12.51414486,12.44743703,12.59181065,12.78492671,11.66744611,11.6955873,11.83618326,12.54132608,12.80347409,12.62646505,12.65591225,12.57107673,12.56269098,12.80572543,12.63357708,12.79048334,12.1138166,12.58502137,12.58025261,12.82920265,12.63901882,12.41550091
IL2RA,15.06329025,15.10257187,15.02660986,15.2299,15.22838954,9.712363175,8.608450118,8.833842437,15.09330994,15.11501611,15.03392952,15.13916322,15.16016072,15.15378442,15.15456666,15.14479276,15.0892634,14.06669289,15.05350875,14.98259222,15.25336725,15.29906847,15.22292706
ANKRD16,6.702517157,7.601480169,7.673327684,7.757094502,7.135883502,7.736732323,7.415044595,8.02155304,7.910261627,7.143058013,8.080197286,7.927349339,7.968915471,8.086398814,7.045111203,8.124751575,7.085127035,7.494910719,7.85798667,7.919087272,6.979668209,8.159612252,7.947339946
ECHDC3,6.807045286,6.238117713,5.989966184,5.828353678,6.73010227,6.232774683,6.070293479,5.581881337,5.902423913,6.503498902,6.012550549,5.899605077,6.195833507,6.331809279,6.658399324,6.0977449,6.621977061,7.903337102,5.791090449,6.094542759,6.867472212,6.173778524,6.083454188
IL15RA,11.89798069,12.16593814,12.10797616,11.10277263,10.88729899,8.502041857,7.941526188,8.209653022,10.78000618,10.93972883,11.24856579,11.16486997,11.12202741,11.17600837,10.85226215,11.00593226,10.86045904,9.967567837,11.2474174,10.75556059,10.95895655,11.0922155,11.34035058
DDB2,10.8676752,10.57824196,10.7619502,10.85433545,11.23942838,11.55556893,11.7419636,11.19555945,11.19496387,11.45417417,11.03377828,10.92276145,10.8621879,11.10692514,11.33676826,11.09348204,11.35843779,10.95517135,11.21421108,11.30616845,11.15690154,11.08487794,10.58283295
ACP2,10.49253753,10.39211528,10.59861048,9.882267968,10.3130577,9.753743627,9.357151251,9.115109063,10.28574138,10.42279985,9.778177633,9.812570623,9.771059243,10.31671266,10.35078063,10.33207959,10.31007872,11.91900733,9.954047247,10.20350055,10.3634722,10.31124841,9.854996036
PIWIL4,6.041968753,6.455604688,6.532937554,6.196170583,5.642957888,7.523611437,7.050909579,7.289647352,6.017173864,5.480556601,5.908328445,6.162008779,5.917450825,6.296788027,5.846494966,5.919256825,5.93569808,6.685215006,5.840794358,6.070212371,5.941492065,6.195743334,5.996237689
DAGLA,6.1519091,6.299393922,5.93623691,6.083671672,6.603192933,8.884925524,8.661582867,7.289647352,6.31509801,6.629926724,6.428883916,6.212526285,6.078682202,6.585025788,6.448737605,6.277888415,6.356211047,9.689994869,6.224612987,6.04546463,5.941492065,6.058639693,6.165697527
SLC43A3,13.42771011,13.06338392,13.49471081,12.84223988,13.39899636,9.407672158,9.065417099,8.15836533,13.14399254,13.23946975,12.63485851,12.54693583,12.4984539,13.39528683,13.2078583,13.30749258,13.09507951,12.42189411,12.57541869,12.97674363,13.2002135,13.30537787,12.5305501
TIMM10,10.35849302,10.07044824,10.41315959,9.96399181,10.5527003,8.490897642,8.067612616,8.43756004,10.37362658,10.70657845,9.979347351,9.944208952,10.14158731,10.67906625,10.59393559,10.48660997,10.48985242,9.963575416,9.963894513,10.22294426,10.44670931,10.6069881,10.47405879
FADS2,9.11074173,8.651722363,9.933476943,8.548691746,9.403064139,8.309329386,8.88653871,10.11063158,10.64002693,9.694857797,8.968684298,8.697836558,8.718876438,10.37138739,9.67763232,10.36109469,9.553971047,12.65699299,8.688294547,10.20768917,9.671644782,10.54630815,8.562627335
TMEM258,10.34505259,10.31724407,10.35419964,10.291344,10.44579694,9.943496883,9.4283752,10.17527077,10.56026037,10.531353,10.36228251,10.27156263,10.54779667,10.62008018,10.50301378,10.57648511,10.44196119,10.23047467,10.24109971,10.4054149,10.30005049,10.58842805,10.78420033
ARHGAP32,7.447785461,6.811609523,7.131665508,7.164413835,7.524058275,7.49042304,8.460384965,8.249409579,7.62072458,7.862639496,7.158348301,6.948279479,7.141577959,7.727328678,7.892660899,7.572231395,7.754046867,8.010420407,7.195718227,7.5126429,7.74982884,7.397021213,6.534092647
STT3A,12.34834964,12.31363701,12.33287741,12.49306257,12.63715614,11.50591945,11.07817082,11.03066006,12.56627767,12.52650228,12.43319625,12.40481459,12.43227759,12.50104396,12.58376356,12.57313321,12.5495685,12.32926274,12.35528231,12.40560163,12.58342415,12.58698907,12.47845253
ETS1,13.7541903,14.370705,14.0274485,14.48175147,13.91130984,15.09076309,15.17185177,15.38365498,14.33841858,13.89172669,14.55538615,14.70702359,14.70188213,14.24144933,14.03370993,14.30098479,14.08200544,12.92918091,14.41865792,14.16829975,14.0117671,14.29076848,14.48544072
UBQLN1,13.15177052,13.10714984,13.14384241,13.20820864,13.08718691,12.14411165,12.16970788,12.18267882,13.19033269,13.0913693,13.19513384,13.20888306,13.15046133,13.15337052,13.08413972,13.17948722,13.06888692,12.65017815,13.18426503,13.17960959,13.16292683,13.16629794,13.20733159
NAA35,10.08813382,10.07044824,9.950516049,10.12187813,10.08440601,9.382264827,9.699618031,9.663454093,10.21236678,9.955237519,10.02492034,10.11216988,10.24291278,9.92206865,10.01031937,10.1152303,10.06244269,9.467488608,10.07320566,10.17526121,10.18271385,10.05903428,10.25555886
CTSL,9.847915595,11.49261738,9.921428686,10.90073105,10.94170623,12.2874674,12.14535586,11.87283841,10.54280633,10.89635913,10.63959019,11.0026864,11.13492281,10.5030077,11.02129041,10.35859467,10.88700287,14.31968164,11.09125239,10.59428735,10.5515756,10.32376991,11.0166484
AGTPBP1,10.08928588,9.767127822,9.985656241,9.903137015,10.02375238,10.80366853,11.22365615,11.13582607,10.05561332,9.790258304,9.988322237,10.07851768,10.03751778,9.764371284,9.903981896,10.08378963,10.1262227,10.01077039,9.991664759,10.3496478,10.18271385,10.01183747,9.934857851
GOLM1,8.792083626,8.864352158,8.746539804,8.564498172,8.359203385,8.374448196,8.742723691,8.402723697,8.496094873,8.235988877,8.679891476,8.658897589,8.728631508,8.260083241,8.263045569,8.387638587,8.319421191,9.510083163,8.64697886,8.495405632,8.336129831,8.461076412,8.476630422
PSAT1,13.60510751,13.21531542,13.8878126,12.8441297,13.2762249,7.783150539,7.455724076,7.558509981,13.8200502,13.37418297,12.7298454,12.7993297,12.7596587,13.94399705,13.37185094,13.95346425,13.36128574,12.31131037,12.70897422,13.86926554,13.40409635,13.87328887,12.96400983
ISCA1,10.49427806,10.52231312,10.44717249,10.71493618,10.34881847,10.08731935,10.16710931,10.38390041,10.47916467,10.45110275,10.83561482,10.80423512,10.89504543,10.65333978,10.39137217,10.5294716,10.47453148,9.7107862,10.67879118,10.50974066,10.41854605,10.47737028,10.9815989
PRR5L,9.305719203,9.763055049,9.248918003,10.56454794,10.26595114,10.30417426,10.26076709,10.5292656,9.950029033,9.839861065,10.06425539,10.08644036,10.16152977,9.96173709,9.888940436,9.78556184,9.987885408,9.360222904,10.35879518,9.928615142,10.15566956,10.2548249,10.19197172
LMO2,7.661145565,7.960411269,7.893716669,6.694511174,7.096037188,8.123388751,8.183559767,8.348839315,7.370306065,7.330776459,7.074142717,6.745923976,6.869123644,7.041578953,7.293772027,7.143174461,7.567092116,9.913405035,6.512224724,6.632114512,7.357386806,7.452808893,7.123254071
PHF21A,10.20114693,10.10732596,10.53902782,9.754886191,10.03959423,11.21816701,11.3482624,11.1853471,10.30469367,10.05798258,9.804549308,9.859560184,9.799106087,10.22770508,10.16660368,10.20702938,10.05684233,10.37274536,9.931283573,10.28504616,10.04948329,10.24564143,9.550846227
NAT10,13.32643937,13.08339277,13.29523972,12.9696309,13.41207076,11.04039813,11.12432386,10.93256622,13.39641035,13.48184509,13.08155579,12.94370025,12.99773445,13.45247021,13.42005982,13.38830519,13.38401374,12.49078645,13.00732947,13.14125452,13.44620604,13.41827656,12.9882269
CAPRIN1,14.33145201,14.35478092,14.20496263,14.2223598,14.01722423,12.26270064,12.28650508,12.36480457,14.07049559,14.01198306,14.26546296,14.28313702,14.36889117,14.05057501,13.9792717,14.07141524,13.98249704,13.54193348,14.16556329,14.0727932,14.10627826,14.0793254,14.37976727
STAM,9.626151624,9.748022399,9.768408612,10.06374986,9.951160092,10.3816393,10.32255807,10.4137315,10.02279693,9.732497663,9.997241637,10.09880305,9.990655735,10.03130159,9.779016016,10.03608779,9.942038938,10.36166374,9.905237631,10.05487959,9.884269395,10.03942971,9.786788331
DNAJC1,9.630906353,9.666060205,9.808211907,9.431993765,9.523113304,10.07804052,9.660128976,10.45150552,9.661851731,9.645363193,9.363011828,9.353743297,9.427603328,9.727039581,9.573294042,9.693339318,9.529917738,9.928503649,9.450755185,9.647465932,9.496806039,9.645584285,9.521863205
NIPSNAP3A,7.667330199,7.931670297,7.640104847,7.766235867,7.320109522,8.471185693,8.207578341,8.777170513,7.102186004,7.296523265,7.782930692,8.102763469,8.041151586,7.103687673,7.235508346,7.177621428,7.142655583,8.929290003,7.990513837,7.223730136,7.259169658,7.171753774,8.419109572
LRRC8A,9.677611154,9.990258306,9.992253645,10.13428741,10.30579793,10.45945009,10.35947333,10.40715547,10.38702656,10.2311867,10.07633085,9.940467136,10.08670306,10.39020008,10.20809759,10.27090895,10.25244802,10.38772078,10.15898146,10.28636696,10.24337775,10.36554801,9.985272431
CDK9,10.98373227,10.99883421,11.13867,11.0438534,11.06894366,11.35314073,11.25280444,11.23570095,11.01449127,11.0584419,11.02383607,10.94409624,10.88308438,11.08014156,11.09932362,11.158163,11.04621295,10.85815043,11.05288325,11.15313736,10.96481104,11.0922155,10.93105351
TXN,13.40383258,13.7517251,13.50743243,13.29623463,13.27418053,11.6352273,11.2625822,10.90560383,13.30112364,13.08235015,13.32757273,13.47232393,13.69709892,13.2137294,13.29868932,13.33779483,13.20865826,12.72382083,13.25643643,13.15234343,13.09781765,13.38669803,14.06915548
ODF2,11.28811237,11.02571372,11.11089912,11.26472537,11.63255747,10.66553604,10.88019652,10.58955864,11.39524089,11.78800899,11.26342954,11.26300884,11.12710722,11.41776759,11.60011171,11.31532131,11.6269851,10.91851788,11.23352883,11.3068194,11.66706411,11.38707745,11.01387556
ECPAS,13.41777091,13.42112545,13.43073033,13.01563304,13.16146137,12.07769414,12.13537357,12.04473641,13.27901289,13.0954843,13.02862645,13.04082291,13.03420496,13.14539506,13.09544484,13.14218094,13.15418881,12.79650711,12.94956229,13.06018497,13.20289929,13.12772129,12.88066205
TOR1B,10.11440128,10.13069532,10.0939044,10.06560227,10.12126594,9.942474658,9.847578602,9.854414246,10.06897715,10.10525197,10.09068924,9.956612043,10.00978364,10.14397024,10.10285056,10.05474058,10.20597634,10.17975271,10.08614409,10.02512563,10.16247831,10.23241993,9.888684511
C9orf78,11.6647971,11.82082961,11.65909523,11.91553477,11.90031113,11.66558889,11.62778217,11.8604558,11.79902011,11.92323845,11.9585499,11.95459054,11.89434977,11.82355726,11.89272959,11.73901067,11.82172908,11.36893892,11.89087069,11.65086124,11.76705636,11.84050106,11.85206834
SMC2,10.65462642,10.53112136,10.42295966,10.87032032,10.6441892,10.02010956,9.999759678,10.24330391,10.74643724,10.47120384,10.95094232,11.02523657,11.08785503,10.35552055,10.50177841,10.56677104,10.61326618,10.17630699,10.70335111,10.68119834,10.74769253,10.62024562,11.11307889
TOR1A,10.74657916,10.94412414,10.84174453,11.00190389,10.86869753,10.48985605,10.18052035,10.49969328,10.88573723,10.89005564,11.00690166,10.9170608,11.02986048,10.92035004,10.98991342,10.9152783,10.84104048,10.67495464,10.93482542,10.78108238,10.69466135,10.95245461,11.05086654
RALGPS1,6.665920935,6.656319223,6.532937554,6.874358451,6.969436402,8.410380443,9.022733518,8.209653022,6.772596404,6.853727944,7.015145022,6.99712863,6.877916779,6.555699728,6.932259908,6.889755211,6.828899348,7.538505077,7.205237527,6.581367757,7.112177759,6.673783067,6.971462417
NIBAN2,8.866541097,10.18040592,8.929540227,10.29923778,9.448601993,10.6661554,10.06168537,9.614818719,9.741905149,9.751587918,10.54195641,10.45846532,10.53742781,9.448595546,9.722866743,9.520720937,9.616219027,11.76618604,10.51813096,9.595135196,9.422175159,9.574015608,10.27305783
ST6GALNAC4,7.578235366,8.175883927,8.133415801,8.76020492,8.115260192,9.403220901,8.231203584,9.144399372,8.551095614,8.347260642,8.841442085,8.535347462,8.574890771,8.521304417,8.089706862,8.509834481,8.161393641,9.558531849,8.701807629,8.477015127,8.115297999,8.611636193,8.603776878
TMOD1,6.589820025,6.455604688,5.989966184,6.325479508,6.846744997,6.219333249,6.577485178,6.263919515,6.561906236,6.662567403,6.530686485,6.413044235,6.47617615,6.49519633,6.622475908,6.298903468,6.495205044,6.142164775,6.433417655,6.070212371,6.488409608,6.49045967,6.24350437
STXBP1,7.366494294,8.078735465,7.665093424,8.827252408,8.441002761,8.781253277,8.235882559,8.209653022,8.66694593,8.490502119,8.905112144,8.830447234,8.762263991,8.402787324,8.499268124,8.421568785,8.632184364,9.263948394,9.025715264,8.504513714,8.293344973,8.544751815,8.727405947
SLC2A8,7.090894445,6.546870473,7.289980794,7.178177307,7.592479498,7.566707397,7.373184724,7.106944082,7.552593804,7.755761115,7.280284228,7.177494761,7.051177937,7.639204935,7.72492472,7.631418318,7.598269968,9.902324118,6.990817246,7.690774459,7.74982884,7.55830188,7.306626761
CDK5RAP2,10.39062205,10.78919935,10.5768287,10.76595615,10.60332107,11.59805914,11.45946034,11.45665018,10.78608789,10.59615231,10.76351019,10.80423512,10.83535221,10.68922975,10.58346288,10.72265143,10.63347366,10.60320448,10.64858206,10.63529084,10.65779083,10.7173984,10.5246089
ZFP37,6.784462507,6.656319223,7.201652289,7.003658587,6.333041698,7.253814255,7.12340297,7.574249384,7.040209962,6.391125362,6.413736059,6.887389765,6.778112565,6.931725801,6.547828868,6.93072381,6.255503435,6.00386724,6.557522137,7.30937763,6.352112385,7.236759696,7.143691381
SLC31A1,9.513947671,9.602140564,9.546562611,9.852534665,9.749747377,9.455750435,9.094046261,8.529237084,9.720894076,9.690907375,9.810344787,9.881843028,9.869133332,9.614217057,9.75433017,9.693339318,9.79280656,11.60808233,9.802366303,9.514026041,9.869781377,9.80947169,9.750603262
TLR4,7.04413212,8.588684818,6.254281896,7.417453592,6.658954931,10.21132106,9.357151251,8.521139407,5.664941372,6.82517825,7.788813481,7.99143986,7.901521015,6.066676411,7.259096919,5.715528307,6.978578534,12.52279392,7.488598101,5.7713939,7.098041359,5.796486326,7.615472899
ZNF189,9.429138902,9.333986531,9.449219488,9.011508875,8.919405805,9.425341104,9.238599207,9.570384401,9.083833833,8.711984413,8.888771552,8.981322742,9.049796456,8.729326182,8.895208315,9.097573034,8.775462377,8.727482617,8.968170187,9.080679574,8.945860297,9.00902013,9.053266324
STX17,10.57462374,10.59666755,10.26439056,9.761758137,9.61995443,9.529763223,9.939365635,9.747415226,9.383885682,9.458171138,9.778177633,9.863517543,9.892101979,9.113339521,9.644431029,9.472979092,9.666116268,9.242141037,9.74966971,9.32131503,9.650005947,9.237963043,9.928982384
PRPF4,11.64103259,11.66694545,11.6111451,11.4233794,11.49378401,10.05741456,9.811986621,9.878384509,11.45414392,11.46809057,11.46471392,11.40009554,11.40963446,11.48737105,11.45126862,11.57317358,11.39810306,10.86530108,11.41573828,11.38287521,11.54014816,11.57582584,11.4377013
FPGS,11.67135084,11.5286493,11.68630502,11.62902872,11.91135481,10.88572941,10.65765907,10.83223026,11.70013998,12.05150042,11.760243,11.54266015,11.66179047,11.87751524,11.92718839,11.71673409,11.95063509,11.5462476,11.72002617,11.74224574,11.89827393,11.78634117,11.69951245
USP20,10.74584878,10.47827508,10.62006827,10.74183064,11.24778689,11.94770891,12.26863545,11.97159635,10.93947461,11.23295314,10.80183222,10.60038777,10.65335488,10.94317806,11.12201405,10.78449137,11.32853748,10.56242992,10.82256645,10.88150505,11.1311009,10.92230708,10.42376353
ATP6V1G1,10.70509763,10.81696738,10.46862195,10.85433545,10.60568784,11.29506143,10.99849675,11.55808378,10.47079863,10.63847326,10.72644303,10.9484498,10.97354458,10.55023934,10.63620875,10.5624326,10.48569009,11.18971275,10.76418983,10.33695683,10.49740486,10.49740523,11.40474112
TEX10,10.93650441,10.86018655,10.88049008,10.73019895,10.84084013,9.942474658,10.19500978,10.22846027,10.9266856,10.67359512,10.92246156,10.89917999,10.95288686,10.64553152,10.77357681,10.94807493,10.85724071,10.08737549,10.69998829,10.86657105,10.91830215,10.93786692,10.93105351
GARNL3,6.041968753,5.905158525,5.880429075,6.16885751,6.000374325,5.969293437,6.247563106,6.121216305,5.902423913,6.072777848,6.109748413,6.073671506,6.15300875,6.186315093,5.877305981,5.806383995,6.175073337,6.197604106,5.912280028,5.801265698,5.941492065,5.796486326,5.879235948
MRPL50,10.52184461,10.45994101,10.44356637,10.45433597,10.22497245,9.653610889,9.350694646,9.961522364,10.28096415,10.10821722,10.40790928,10.43649512,10.69437791,10.34805588,10.14143949,10.32825163,10.09377384,9.495409871,10.24917525,10.32286658,10.0085031,10.46385738,11.06298906
DPM2,10.55973998,10.5142587,10.80005077,10.61475293,10.86869753,9.674693696,9.365715353,9.8878622,11.01218708,10.99310551,10.65093895,10.40877903,10.41590054,11.225151,10.9560358,11.17673122,10.82794803,10.38075159,10.52669832,10.84342755,10.77571658,11.18846948,10.5020308
