ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
JAM3,0.5962581653333316,9.28316637552174,3.1430457269318572,0.005379317793524297,0.01118166572946517,-3.320157419568175
EXOSC10,0.37462544000000086,11.891366788695652,3.142938484861836,0.005380604832661313,0.011182420962094052,-3.320389421584082
ZNF574,-0.5433002053333329,9.459468742782608,-3.142373774805452,0.005387387011643762,0.011194594432365153,-3.321611045929087
IGFLR1,-1.1909921676666695,7.367848885434783,-3.141359230864104,0.005399592634541091,0.011218031308349826,-3.3238056143255337
ZNF185,-1.2469661006666657,6.5463201380000005,-3.140913364267113,0.005404965217384299,0.011225861904324065,-3.3247700023807525
DNAJC18,0.8655793546666679,9.62741206052174,3.1408925341613863,0.005405216342334791,0.011225861904324065,-3.3248150558592036
HSD17B1-AS1,-0.5264638263333357,6.340604828434783,-3.13967556998992,0.00541990764691137,0.011254442877102751,-3.327447068793906
IBTK,0.5156809500000019,11.424708007826087,3.136931367928033,0.005453178811491943,0.011321588525453861,-3.3333809789145628
STARD4,0.8233314453333325,10.19086376052174,3.1354944965039357,0.005470678953792768,0.011355214766236648,-3.336487343980995
FBXL15,-0.4491110233333355,8.674716289130435,-3.1354475823629815,0.005471251258174324,0.011355214766236648,-3.3365887599290724
ZNF81,-0.5726328260000013,8.667089147434783,-3.1350597914941654,0.0054759841426434,0.011361680173056193,-3.33742704291954
PLEKHG1,0.7192589033333325,8.450786013869566,3.135038550384953,0.0054762434998994625,0.011361680173056193,-3.337472958640725
ZNF823,-0.8061237499999994,6.516485272565218,-3.133968205130965,0.005489328085165689,0.011386875565287153,-3.3397865382843435
CCNE2,-0.9938240139999994,6.665446476521739,-3.133804896720731,0.005491327147174761,0.011389070831539772,-3.3401395120058437
RAD1,0.6237023920000002,10.282466173217392,3.133182355726833,0.0054989541911194375,0.011402935840646096,-3.341485015185456
BUB1,0.9331195866666668,8.25644518926087,3.132728401125998,0.005504522307129712,0.01141252732490363,-3.342466098362853
SURF2,0.5633455979999997,9.164440851304347,3.132549284278428,0.005506720828846991,0.011415130540072203,-3.3428531920557365
RDH10,1.567506825666669,9.413697846434783,3.130765938227029,0.005528656726711294,0.011458640358426114,-3.3467068451818553
LRRC56,-1.0533935393333325,6.869799604260869,-3.1301817349200407,0.005535861156952063,0.01147160821055489,-3.347969107109577
ACBD6,0.4663642100000054,10.609261751304349,3.1297486098431424,0.005541208382170617,0.01148072371633707,-3.348904893309159
HTR7P1,-1.0760858089999985,6.307792309608696,-3.128958582427462,0.005550974767624858,0.011498990509388523,-3.3506116782421023
TRAPPC10,-0.41734580333333327,11.658305362173913,-3.128675277472545,0.005554481088801811,0.011504285382555128,-3.3512237007451393
MICA,-0.7541248006666663,8.71281499552174,-3.1280817071021647,0.005561834401226524,0.011516918236832895,-3.352505931797168
ZC3H12A,0.893001899999998,11.548926361739131,3.128029376373196,0.00556248314313249,0.011516918236832895,-3.352618972995736
PRPF40A,0.6864995433333334,12.941740707391304,3.127664157111615,0.005567012803340168,0.011524325751921354,-3.3534078776527982
TBC1D3L,-0.9079330056666661,6.670860324826087,-3.127030476347338,0.0055748806015917035,0.011538639863715021,-3.354776613162538
MAX,-0.2990226699999994,11.70759408521739,-3.126875210050908,0.00557681004310465,0.011540660236209383,-3.3551119713781112
USP54,0.7375149876666676,8.860110034130434,3.12661001948373,0.005580106979889538,0.011545509331489104,-3.3556847418611158
STAG3L4,-0.40623376466666894,7.811073030347826,-3.1262683613818645,0.005584357383929952,0.01155232920195762,-3.356422647788719
DEDD2,-0.560734694333334,10.019940843173913,-3.1254090687221576,0.0055950613689548425,0.011572494948328606,-3.3582784174785996
ABCD4,-0.3915000133333315,10.291843932217391,-3.1244582579650637,0.005606928651609616,0.011595059490329008,-3.360331646462333
ZNF493,-1.217443718666667,8.370610051086956,-3.123477396785012,0.0056191966789402035,0.011618444918061504,-3.3624495611265095
TNRC6A,-0.4959435466666662,11.7362208,-3.1229967516755117,0.005625217837890166,0.011628908324026356,-3.363487312543181
VSIG10L,0.7294824533333326,6.525725216956522,3.1223887096469594,0.005632843928519807,0.0116426854360015,-3.3648000517972267
CHMP1B,-0.4516802200000001,10.281984727391304,-3.120292896343214,0.005659206921462231,0.011694798063493887,-3.3693242116821427
IRF9,0.7958951243333328,9.595749103652174,3.1201736050016544,0.005660711080653745,0.011694798063493887,-3.3695816928406392
YJU2,0.661925136999999,10.383752279521739,3.1201397756461526,0.005661137709978389,0.011694798063493887,-3.3696547103269507
APP,0.7788009066666639,11.811719068260869,3.1200776988693053,0.005661920655058455,0.011694798063493887,-3.369788696566232
BCL2L15,-0.4485936276666669,6.138717470304348,-3.1192833253148176,0.005671949022589367,0.011713513283430036,-3.3715031942957685
RNF146,-0.4991526013333303,9.328615205652174,-3.1191814075838322,0.005673236907855903,0.011714174655722933,-3.3717231534769274
PHBP9,-0.6674212636666654,6.897316378217392,-3.1189513994486013,0.005676144455967256,0.011718179533413984,-3.3722195494082543
ZWILCH,1.0099274713333344,9.63162365178261,3.118586752037518,0.005680756960744254,0.011723900149038584,-3.3730064955525467
RASSF2,-0.6961782200000002,11.537925275652174,-3.118579215754928,0.005680852327297236,0.011723900149038584,-3.373022759307678
PEX26,0.3466885599999969,11.697460511304348,3.1173650348277477,0.005696237331045315,0.011753647371677958,-3.375642872420764
ZMAT2,0.440461710000001,11.633990689565218,3.117130181100079,0.005699217862326151,0.011757793360824876,-3.3761496320706357
CLCC1,0.2750884739999986,9.317899280695652,3.1168124817898417,0.0057032522033464055,0.011764111632937738,-3.3768351338804496
ADAT2,0.6705449396666658,9.974009589043478,3.115674789663838,0.005717722127219907,0.011791949586392536,-3.379289757085904
PIH1D1,-0.4089253633333332,10.31381207447826,-3.1155816285920936,0.005718908592946466,0.011792387570466686,-3.3794907437614485
PACRGL,0.33226914199999946,8.177592687043479,3.1153042346918802,0.005722442800389484,0.011797665623555022,-3.3800891849487193
SLC22A5,-0.6314169446666664,8.824981934956522,-3.114765504780247,0.0057293126991650525,0.011809817731328474,-3.3812513760452765
MRPS36,0.5982672753333329,9.22084387821739,3.114663207660517,0.0057306181012861555,0.011810497571360264,-3.3814720523114996
MRM1,0.7194448773333333,8.548145374304347,3.114079080171539,0.005738077633874827,0.011823858355010835,-3.382732093138072
RNF125,-0.4988519333333308,10.541038257956522,-3.1137046382239544,0.005742864370587956,0.011831707976572122,-3.3835397746907256
TLDC2,-0.7691254743333316,7.168534712086957,-3.1134729199884275,0.005745828522724761,0.011835800594879353,-3.384039581769449
TPPP,-0.9511794286666664,6.758405232043478,-3.1130867024481303,0.005750772347281203,0.011843969043243663,-3.3848726113777143
ATF6B,-0.4326233033333313,11.364625806521738,-3.1127279630500713,0.005755368142399723,0.011851418052711525,-3.3856463440590767
ZFAND2A,-0.5154369336666669,8.933268083043478,-3.11177356665481,0.00576761228230393,0.011874611273736629,-3.387704657046057
RSRC1,0.4009660103333328,9.176699839391304,3.111568495569984,0.005770246486026594,0.011878014616534253,-3.388146900299354
G3BP2,0.6342600599999972,12.870119703043478,3.110127929092135,0.0057887840466550895,0.011914148192588661,-3.3912532717305712
SMG1P5,-0.7060134740000006,7.60619946026087,-3.1098083955671143,0.005792903726924018,0.011920600462033342,-3.3919422368184824
SLC12A2,0.6363394386666705,9.934917326,3.1088570091550842,0.005805186654493341,0.011943845961811079,-3.393993443039813
